"site_id","Date","DateTime","Value","Unit","CharacteristicName","USGSPCode","Result_ND","ResultSampleFractionText","BaseflowConditions"
"USGS-01192050",2002-12-12,2002-12-12 14:40:00,264,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01193500",2002-07-29,2002-07-29 14:30:00,69,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01193500",2002-07-29,2002-07-29 14:30:00,60,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01188000",2002-01-15,2002-01-15 17:20:00,82,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01188000",2002-01-15,2002-01-15 17:20:00,75,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01124000",2002-06-21,2002-06-21 14:45:00,101,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01124000",2002-06-21,2002-06-21 14:45:00,83,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01189995",2002-09-16,2002-09-16 18:30:00,108,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01189995",2002-09-16,2002-09-16 18:30:00,106,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01200600",2021-11-09,2021-11-09 16:30:00,165,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01200600",2021-11-09,2021-11-09 16:30:00,165,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01192050",2002-09-23,2002-09-23 14:30:00,82,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01192050",2002-09-23,2002-09-23 14:30:00,69,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01208370",2002-08-13,2002-08-13 16:45:00,246,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01208370",2002-08-13,2002-08-13 16:45:00,233,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01125500",2002-03-12,2002-03-12 16:30:00,131,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01125520",2002-07-23,2002-07-23 17:30:00,147,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01125520",2002-07-23,2002-07-23 17:30:00,145,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01122610",2002-11-20,2002-11-20 17:30:00,70,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01122610",2002-11-20,2002-11-20 17:30:00,57,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01201487",2002-08-28,2002-08-28 14:45:00,482,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01201487",2002-08-28,2002-08-28 14:45:00,430,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01208500",2002-01-16,2002-01-16 18:40:00,216,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01208500",2002-01-16,2002-01-16 18:40:00,216,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01209710",2002-06-13,2002-06-13 15:30:00,152,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01209710",2002-06-13,2002-06-13 15:30:00,134,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01208500",2002-07-02,2002-07-02 14:15:00,185,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01208500",2002-07-02,2002-07-02 14:15:00,181,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01208500",2002-06-12,2002-06-12 15:10:00,125,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01208500",2002-06-12,2002-06-12 15:10:00,115,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01127000",2002-11-20,2002-11-20 14:30:00,74,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01127000",2002-11-20,2002-11-20 14:30:00,64,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01119375",2002-06-25,2002-06-25 19:00:00,77,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01119375",2002-06-25,2002-06-25 19:00:00,68,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01127000",2002-06-20,2002-06-20 15:15:00,85,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01127000",2002-06-20,2002-06-20 15:15:00,69,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01201487",2002-07-17,2002-07-17 17:00:00,440,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01201487",2002-07-17,2002-07-17 17:00:00,413,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01124000",2002-08-20,2002-08-20 14:15:00,157,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01124000",2002-08-20,2002-08-20 14:15:00,140,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01192050",2002-02-05,2002-02-05 15:50:00,152,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01192050",2002-02-05,2002-02-05 15:50:00,141,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01208049",2002-09-09,2002-09-09 19:00:00,159,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01208049",2002-09-09,2002-09-09 19:00:00,153,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01189030",2002-02-07,2002-02-07 15:15:00,268,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01189030",2002-02-07,2002-02-07 15:15:00,268,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01198125",2002-03-05,2002-03-05 16:30:00,170,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01198125",2002-03-05,2002-03-05 16:30:00,160,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01209710",2001-05-03,2001-05-03 16:45:00,198,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01209710",2001-05-03,2001-05-03 16:45:00,173,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01120800",2002-11-21,2002-11-21 15:30:00,65,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01120800",2002-11-21,2002-11-21 15:30:00,48,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01127000",2002-03-13,2002-03-13 16:20:00,92,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01127000",2002-03-13,2002-03-13 16:20:00,75,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01125100",2002-01-08,2002-01-08 18:50:00,184,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01125100",2002-01-08,2002-01-08 18:50:00,176,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01122610",2002-06-20,2002-06-20 18:00:00,70,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01122610",2002-06-20,2002-06-20 18:00:00,57,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01120800",2002-08-22,2002-08-22 13:15:00,57,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01120800",2002-08-22,2002-08-22 13:15:00,57,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01196222",2002-12-10,2002-12-10 19:30:00,206,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01196222",2002-12-10,2002-12-10 19:30:00,195,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01196222",2002-09-12,2002-09-12 18:30:00,270,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01196222",2002-09-12,2002-09-12 18:30:00,247,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01184000",2002-06-10,2002-06-10 14:45:00,61,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01184000",2002-06-10,2002-06-10 14:45:00,49,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01170100",1968-04-26,1968-04-26 16:30:00,43,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01170100",1968-04-26,1968-04-26 16:30:00,39,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01211100",1966-03-01,1966-03-01 18:58:00,105,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01200600",2002-05-28,2002-05-28 18:30:00,158,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01200600",2002-05-28,2002-05-28 18:30:00,148,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01198125",2002-11-14,2002-11-14 15:15:00,182,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01198125",2002-11-14,2002-11-14 15:15:00,169,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01196222",2002-10-29,2002-10-29 19:00:00,176,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01196222",2002-10-29,2002-10-29 19:00:00,179,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01189995",2002-10-03,2002-10-03 16:45:00,107,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01189995",2002-10-03,2002-10-03 16:45:00,99,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01196222",2002-02-04,2002-02-04 18:10:00,228,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01196222",2002-02-04,2002-02-04 18:10:00,223,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01208049",2002-07-01,2002-07-01 17:55:00,114,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01208049",2002-07-01,2002-07-01 17:55:00,109,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01209710",2020-01-07,2020-01-07 16:50:00,209,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01209710",2020-01-07,2020-01-07 16:50:00,206,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01208500",2002-05-01,2002-05-01 17:30:00,101,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01208500",2002-05-01,2002-05-01 17:30:00,95,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01192704",2020-12-22,2020-12-22 13:45:00,371,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01125100",2002-09-05,2002-09-05 15:15:00,239,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01124000",2002-09-05,2002-09-05 13:45:00,186,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01124000",2002-09-05,2002-09-05 13:45:00,169,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01125100",2002-03-11,2002-03-11 18:15:00,168,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01125100",2002-03-11,2002-03-11 18:15:00,160,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01124000",2002-03-11,2002-03-11 16:10:00,122,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01124000",2002-03-11,2002-03-11 16:10:00,115,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01200600",2002-11-14,2002-11-14 18:30:00,189,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01200600",2002-11-14,2002-11-14 18:30:00,181,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01208049",2002-03-20,2002-03-20 19:30:00,142,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01196500",2016-12-13,2016-12-13 14:00:00,338,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01196500",2016-12-13,2016-12-13 14:00:00,320,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01208990",2002-07-30,2002-07-30 19:10:00,144,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01208990",2002-07-30,2002-07-30 19:10:00,128,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01184000",2002-02-14,2002-02-14 15:45:00,92,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01184000",2002-02-14,2002-02-14 15:45:00,76,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01192704",2002-06-27,2002-06-27 15:00:00,250,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01192704",2002-06-27,2002-06-27 15:00:00,243,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01188000",2002-10-02,2002-10-02 12:45:00,69,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01188000",2002-10-02,2002-10-02 12:45:00,64,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01122610",2002-09-03,2002-09-03 15:15:00,84,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01122610",2002-09-03,2002-09-03 15:15:00,83,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01124000",2002-05-13,2002-05-13 14:30:00,116,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01124000",2002-05-13,2002-05-13 14:30:00,98,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01125100",2002-11-12,2002-11-12 18:30:00,122,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01125100",2002-11-12,2002-11-12 18:30:00,110,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01196500",2002-06-18,2002-06-18 15:45:00,155,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01196500",2002-06-18,2002-06-18 15:45:00,139,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01122610",2002-01-09,2002-01-09 18:40:00,98,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01122610",2002-01-09,2002-01-09 18:40:00,88,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01192704",2002-07-11,2002-07-11 18:25:00,198,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01192704",2002-07-11,2002-07-11 18:25:00,178,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01205500",2002-01-14,2002-01-14 20:15:00,186,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01205500",2002-01-14,2002-01-14 20:15:00,168,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01208049",2002-01-16,2002-01-16 21:10:00,178,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01208049",2002-01-16,2002-01-16 21:10:00,176,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01189995",2002-07-09,2002-07-09 17:45:00,93,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01189995",2002-07-09,2002-07-09 17:45:00,83,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01124000",2020-01-02,2020-01-02 15:00:00,127,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01124000",2020-01-02,2020-01-02 15:00:00,92,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01120800",2016-01-05,2016-01-05 16:30:00,69,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01120800",2016-01-05,2016-01-05 16:30:00,60,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01125500",2002-05-08,2002-05-08 16:30:00,100,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01184490",2002-08-07,2002-08-07 14:00:00,308,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01184490",2002-08-07,2002-08-07 14:00:00,240,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01189030",2002-12-04,2002-12-04 15:20:00,176,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01189030",2002-12-04,2002-12-04 15:20:00,175,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01189030",2020-02-11,2020-02-11 19:00:00,204,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01189030",2020-02-11,2020-02-11 19:00:00,193,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01125100",2020-03-02,2020-03-02 15:00:00,127,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01125520",2002-08-21,2002-08-21 16:30:00,193,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01125520",2002-08-21,2002-08-21 16:30:00,158,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01192704",2002-08-07,2002-08-07 17:30:00,275,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01192704",2002-08-07,2002-08-07 17:30:00,231,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01208370",2002-11-07,2002-11-07 19:15:00,165,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01208370",2002-11-07,2002-11-07 19:15:00,163,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01208500",2002-09-10,2002-09-10 13:45:00,229,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01208500",2002-09-10,2002-09-10 13:45:00,227,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01203000",2002-05-29,2002-05-29 19:15:00,66,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01203000",2002-05-29,2002-05-29 19:15:00,64,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01125100",2016-08-25,2016-08-25 14:45:00,167,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01192500",2002-06-04,2002-06-04 18:15:00,210,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01192500",2002-06-04,2002-06-04 18:15:00,184,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01122610",2002-05-15,2002-05-15 17:30:00,53,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01122610",2002-05-15,2002-05-15 17:30:00,43,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01192704",2002-12-11,2002-12-11 18:00:00,234,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01192704",2002-12-11,2002-12-11 18:00:00,246,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01125520",2002-06-19,2002-06-19 20:00:00,105,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01125520",2002-06-19,2002-06-19 20:00:00,87,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01127000",2020-11-17,2020-11-17 16:30:00,122,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01127000",2020-11-17,2020-11-17 16:30:00,135,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01196500",2002-07-16,2002-07-16 15:00:00,258,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01203000",2016-06-02,2016-06-02 17:30:00,120,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01203000",2016-06-02,2016-06-02 17:30:00,91,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01189995",2016-08-18,2016-08-18 17:30:00,140,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01189995",2016-08-18,2016-08-18 17:30:00,128,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01125520",2020-01-02,2020-01-02 19:45:00,132,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01125520",2020-01-02,2020-01-02 19:45:00,110,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01184000",2002-12-05,2002-12-05 14:15:00,85,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01184000",2002-12-05,2002-12-05 14:15:00,71,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01184490",2002-10-15,2002-10-15 17:30:00,217,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01184490",2002-10-15,2002-10-15 17:30:00,214,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01192050",2002-04-08,2002-04-08 14:15:00,153,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01192050",2002-04-08,2002-04-08 14:15:00,144,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01127000",2002-09-03,2002-09-03 13:15:00,82,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01127000",2002-09-03,2002-09-03 13:15:00,74,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01198900",1968-04-30,1968-04-30 20:45:00,97,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01198900",1968-04-30,1968-04-30 20:45:00,89,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01164000",1966-08-10,1966-08-10 17:00:00,139,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01164000",1966-08-10,1966-08-10 17:00:00,114,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01209710",2020-02-20,2020-02-20 15:30:00,203,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01209710",2020-02-20,2020-02-20 15:30:00,207,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01209710",2002-07-30,2002-07-30 16:00:00,195,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01209710",2002-07-30,2002-07-30 16:00:00,178,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01192500",2002-04-08,2002-04-08 18:00:00,234,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01192500",2002-04-08,2002-04-08 18:00:00,223,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01188090",2002-01-15,2002-01-15 15:10:00,76,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01203000",2020-03-03,2020-03-03 14:45:00,89,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01203000",2020-03-03,2020-03-03 14:45:00,83,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01190500",1969-05-02,1969-05-02 16:28:00,232,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01190500",1969-05-02,1969-05-02 16:28:00,224,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01203509",1965-08-31,1965-08-31 18:40:00,284,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01203509",1965-08-31,1965-08-31 18:40:00,274,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01192704",2005-06-14,2005-06-14 16:45:00,283,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
